id	term
Chr07G016870	GO:0005524
Chr07G016870	GO:0005739
Chr07G016870	GO:0006200
Chr07G016870	GO:0006457
Chr07G016870	GO:0009408
Chr07G016870	GO:0009570
Chr07G016870	GO:0009644
Chr07G016870	GO:0009941
Chr07G016870	GO:0016485
Chr07G016870	GO:0016887
Chr07G016870	GO:0042542
Chr25G013780	GO:0005524
Chr25G013780	GO:0005739
Chr25G013780	GO:0006200
Chr25G013780	GO:0006457
Chr25G013780	GO:0009408
Chr25G013780	GO:0009570
Chr25G013780	GO:0009644
Chr25G013780	GO:0009941
Chr25G013780	GO:0016485
Chr25G013780	GO:0016887
Chr25G013780	GO:0042542
Chr27G011150	GO:0005524
Chr27G011150	GO:0005739
Chr27G011150	GO:0006200
Chr27G011150	GO:0006457
Chr27G011150	GO:0009408
Chr27G011150	GO:0009570
Chr27G011150	GO:0009644
Chr27G011150	GO:0009941
Chr27G011150	GO:0016485
Chr27G011150	GO:0016887
Chr27G011150	GO:0042542
Chr09G023910	GO:0005524
Chr09G023910	GO:0005739
Chr09G023910	GO:0006200
Chr09G023910	GO:0006457
Chr09G023910	GO:0009408
Chr09G023910	GO:0009570
Chr09G023910	GO:0009644
Chr09G023910	GO:0009941
Chr09G023910	GO:0016485
Chr09G023910	GO:0016887
Chr09G023910	GO:0042542
Chr10G018800	GO:0000578
Chr10G018800	GO:0005515
Chr10G018800	GO:0009793
Chr10G018800	GO:0015031
Chr10G018800	GO:0016192
Chr10G018800	GO:0032509
Chr10G018800	GO:0040007
Chr0G029430	GO:0005215
Chr0G029430	GO:0006810
Chr0G029430	GO:0016020
Chr02G024780	GO:0016757
Chr03G011320	GO:0016757
Chr01G021750	GO:0003746
Chr01G021750	GO:0003924
Chr01G021750	GO:0005525
Chr01G021750	GO:0005730
Chr01G021750	GO:0005739
Chr01G021750	GO:0005773
Chr01G021750	GO:0005886
Chr01G021750	GO:0006184
Chr01G021750	GO:0006414
Chr01G021750	GO:0009507
Chr01G021750	GO:0046686
Chr03G021690	GO:0003746
Chr03G021690	GO:0003924
Chr03G021690	GO:0005525
Chr03G021690	GO:0005730
Chr03G021690	GO:0005739
Chr03G021690	GO:0005773
Chr03G021690	GO:0005886
Chr03G021690	GO:0006184
Chr03G021690	GO:0006414
Chr03G021690	GO:0009507
Chr03G021690	GO:0046686
Chr11G017210	GO:0000188
Chr11G017210	GO:0004725
Chr11G017210	GO:0005634
Chr11G017210	GO:0008138
Chr11G017210	GO:0009733
Chr11G017210	GO:0009737
Chr11G017210	GO:0033549
Chr11G017210	GO:0035335
Chr15G026530	GO:0044237
Chr15G026530	GO:0044424
Chr11G007710	GO:0044237
Chr11G007710	GO:0044424
Chr02G015360	GO:0044237
Chr02G015360	GO:0044424
Chr01G033910	GO:0044237
Chr01G033910	GO:0044424
Chr0G004450	GO:0004674
Chr0G004450	GO:0005524
Chr0G004450	GO:0005829
Chr0G004450	GO:0006468
Chr06G024610	GO:0000145
Chr06G024610	GO:0006887
Chr06G024610	GO:0009536
Chr11G006820	GO:0004713
Chr11G006820	GO:0005524
Chr11G006820	GO:0005886
Chr11G006820	GO:0006468
Chr05G018300	GO:0010089
Chr05G018300	GO:0044036
Chr15G019140	GO:0010089
Chr15G019140	GO:0044036
Chr28G000290	GO:0004021
Chr28G000290	GO:0005773
Chr28G000290	GO:0005777
Chr28G000290	GO:0008453
Chr28G000290	GO:0009570
Chr28G000290	GO:0009853
Chr28G000290	GO:0016020
Chr28G000290	GO:0030170
Chr28G000290	GO:0047958
Chr28G000290	GO:0048046
Chr12G013910	GO:0004021
Chr12G013910	GO:0005773
Chr12G013910	GO:0005777
Chr12G013910	GO:0008453
Chr12G013910	GO:0009570
Chr12G013910	GO:0009853
Chr12G013910	GO:0016020
Chr12G013910	GO:0030170
Chr12G013910	GO:0047958
Chr12G013910	GO:0048046
Chr02G005000	GO:0004021
Chr02G005000	GO:0005773
Chr02G005000	GO:0005777
Chr02G005000	GO:0008453
Chr02G005000	GO:0009570
Chr02G005000	GO:0009853
Chr02G005000	GO:0016020
Chr02G005000	GO:0030170
Chr02G005000	GO:0047958
Chr02G005000	GO:0048046
Chr04G003780	GO:0004648
Chr04G003780	GO:0006564
Chr04G003780	GO:0009570
Chr04G003780	GO:0030170
Chr04G003780	GO:0046686
Chr07G023040	GO:0009536
Chr07G023040	GO:0015996
Chr14G011000	GO:0009536
Chr14G011000	GO:0015996
Chr18G004630	GO:0005507
Chr18G004630	GO:0006826
Chr18G004630	GO:0016020
Chr18G004630	GO:0044763
Chr08G013050	GO:0009536
Chr08G013050	GO:0016021
Chr29G009120	GO:0000287
Chr29G009120	GO:0006952
Chr29G009120	GO:0009536
Chr29G009120	GO:0010333
Chr29G009120	GO:0016114
Chr26G016470	GO:0003700
Chr26G016470	GO:0006355
Chr26G016470	GO:0009409
Chr26G016470	GO:0009862
Chr26G016470	GO:0042742
Chr26G016470	GO:0043565
Chr09G007960	GO:0003676
Chr09G007960	GO:0008270
Chr13G001400	GO:0000166
Chr13G001400	GO:0004024
Chr13G001400	GO:0005829
Chr13G001400	GO:0008270
Chr13G001400	GO:0009610
Chr13G001400	GO:0055114
Chr15G025820	GO:0000166
Chr15G025820	GO:0004024
Chr15G025820	GO:0005829
Chr15G025820	GO:0008270
Chr15G025820	GO:0009610
Chr15G025820	GO:0055114
Chr0G020640	GO:0016023
Chr0G020640	GO:0016829
Chr21G010920	GO:0005739
Chr21G010920	GO:0051087
Chr23G017090	GO:0004345
Chr23G017090	GO:0005739
Chr23G017090	GO:0009051
Chr23G017090	GO:0009536
Chr23G017090	GO:0050661
Chr04G030650	GO:0005771
Chr04G030650	GO:0006886
Chr04G030650	GO:0030904
Chr04G030650	GO:0042147
Chr05G014340	GO:0003723
Chr05G014340	GO:0003964
Chr05G014340	GO:0004190
Chr05G014340	GO:0006278
Chr05G014340	GO:0006508
Chr05G014340	GO:0008270
Chr05G014340	GO:0009536
Chr05G014340	GO:0015074
Chr10G016870	GO:0000151
Chr10G016870	GO:0004674
Chr10G016870	GO:0004842
Chr10G016870	GO:0005524
Chr10G016870	GO:0006468
Chr10G016870	GO:0006950
Chr10G016870	GO:0009536
Chr10G016870	GO:0016567
Chr15G009000	GO:0005634
Chr15G009000	GO:0005886
Chr15G009000	GO:0009624
Chr15G009000	GO:0009737
Chr15G009000	GO:0015398
Chr15G009000	GO:0015843
Chr15G009000	GO:0016021
Chr15G009000	GO:0051258
Chr15G009000	GO:0072488
Chr15G009000	GO:0080167
Chr30G011890	GO:0005615
Chr30G011890	GO:0016023
Chr26G014950	GO:0005615
Chr26G014950	GO:0016023
Chr09G013330	GO:0005615
Chr09G013330	GO:0016023
Chr19G018180	GO:0005615
Chr19G018180	GO:0016023
Chr24G015220	GO:0005615
Chr24G015220	GO:0016023
Chr15G025250	GO:0004674
Chr15G025250	GO:0005524
Chr15G025250	GO:0006468
Chr28G003990	GO:0000042
Chr28G003990	GO:0000278
Chr28G003990	GO:0005802
Chr28G003990	GO:0006396
Chr28G003990	GO:0009630
Chr28G003990	GO:0030244
Chr20G009230	GO:0045454
Chr05G030260	GO:0003677
Chr05G030260	GO:0003700
Chr05G030260	GO:0005634
Chr05G030260	GO:0005737
Chr05G030260	GO:0006355
Chr05G030260	GO:0009908
Chr05G030260	GO:0030154
Chr05G030260	GO:0046983
Chr01G036470	GO:0003677
Chr01G036470	GO:0003700
Chr01G036470	GO:0005634
Chr01G036470	GO:0005737
Chr01G036470	GO:0006355
Chr01G036470	GO:0009908
Chr01G036470	GO:0030154
Chr01G036470	GO:0046983
Chr24G010990	GO:0003677
Chr24G010990	GO:0003700
Chr24G010990	GO:0005634
Chr24G010990	GO:0005737
Chr24G010990	GO:0006355
Chr24G010990	GO:0009908
Chr24G010990	GO:0030154
Chr24G010990	GO:0046983
Chr09G022060	GO:0016023
Chr04G017160	GO:0005509
Chr04G017160	GO:0009543
Chr04G017160	GO:0009570
Chr04G017160	GO:0009654
Chr04G017160	GO:0019898
Chr04G017160	GO:0030095
Chr04G017160	GO:0048564
Chr13G011020	GO:0005488
Chr13G011020	GO:0044699
Chr09G008470	GO:0005488
Chr09G008470	GO:0044699
Chr01G023570	GO:0010264
Chr12G020550	GO:0010264
Chr05G025030	GO:0010264
Chr06G004450	GO:0003677
Chr06G004450	GO:0003918
Chr06G004450	GO:0005524
Chr06G004450	GO:0006265
Chr03G017930	GO:0003723
Chr03G017930	GO:0006364
Chr09G021650	GO:0003723
Chr09G021650	GO:0006364
Chr02G020490	GO:0004819
Chr02G020490	GO:0005524
Chr02G020490	GO:0005737
Chr02G020490	GO:0006425
Chr02G020490	GO:0048481
Chr01G002190	GO:0004819
Chr01G002190	GO:0005524
Chr01G002190	GO:0005737
Chr01G002190	GO:0006425
Chr01G002190	GO:0048481
Chr09G000540	GO:0003735
Chr09G000540	GO:0005730
Chr09G000540	GO:0006412
Chr09G000540	GO:0022627
Chr24G006370	GO:0003735
Chr24G006370	GO:0005730
Chr24G006370	GO:0006412
Chr24G006370	GO:0022627
Chr04G027990	GO:0003735
Chr04G027990	GO:0005730
Chr04G027990	GO:0006412
Chr04G027990	GO:0022627
Chr17G011820	GO:0004318
Chr17G011820	GO:0005507
Chr17G011820	GO:0006633
Chr17G011820	GO:0009570
Chr17G011820	GO:0009579
Chr17G011820	GO:0009941
Chr17G011820	GO:0016631
Chr17G011820	GO:0055114
Chr15G026880	GO:0009536
Chr01G019140	GO:0000786
Chr01G019140	GO:0003677
Chr01G019140	GO:0005730
Chr01G019140	GO:0006334
Chr01G019140	GO:0009507
Chr01G019140	GO:0046982
Chr05G006850	GO:0005524
Chr05G006850	GO:0005773
Chr05G006850	GO:0005886
Chr05G006850	GO:0009941
Chr05G006850	GO:0010255
Chr05G006850	GO:0015991
Chr05G006850	GO:0016820
Chr05G006850	GO:0033180
Chr05G006850	GO:0046034
Chr05G006850	GO:0046686
Chr15G007930	GO:0005886
Chr15G007930	GO:0006811
Chr15G007930	GO:0009536
Chr15G007930	GO:0009624
Chr15G007930	GO:0010039
Chr15G007930	GO:0010043
Chr15G007930	GO:0016021
Chr15G007930	GO:0048316
Chr15G007930	GO:0051980
Chr15G007930	GO:0055072
Chr15G007930	GO:0055085
Chr29G006180	GO:0006351
Chr12G016890	GO:0009536
Chr12G016890	GO:0031072
Chr06G016690	GO:0016491
Chr06G016690	GO:0055114
Chr06G012860	GO:0016491
Chr06G012860	GO:0055114
Chr12G009590	GO:0016491
Chr12G009590	GO:0055114
Chr13G021640	GO:0016491
Chr13G021640	GO:0055114
Chr01G016780	GO:0016491
Chr01G016780	GO:0055114
Chr12G010300	GO:0009536
Chr12G017200	GO:0005739
Chr06G020910	GO:0005739
Chr30G013920	GO:0005739
Chr15G016090	GO:0005739
Chr20G013720	GO:0005739
Chr07G027210	GO:0003677
Chr07G027210	GO:0005515
Chr07G027210	GO:0006351
Chr12G019470	GO:0016787
Chr29G010540	GO:0050896
Chr10G019660	GO:0005634
Chr10G019660	GO:0005737
Chr15G013290	GO:0005739
Chr08G018620	GO:0005509
Chr08G018620	GO:0009654
Chr08G018620	GO:0015979
Chr08G018620	GO:0019898
Chr23G016720	GO:0034645
Chr23G016720	GO:0044763
Chr23G016720	GO:0050794
Chr23G016720	GO:0060255
Chr23G016720	GO:0090304
Chr12G030110	GO:0034645
Chr12G030110	GO:0044763
Chr12G030110	GO:0050794
Chr12G030110	GO:0060255
Chr12G030110	GO:0090304
Chr25G013560	GO:0004345
Chr25G013560	GO:0005739
Chr25G013560	GO:0009051
Chr25G013560	GO:0009536
Chr25G013560	GO:0050661
Chr05G005250	GO:0003677
Chr05G005250	GO:0003682
Chr01G002260	GO:0016020
Chr01G002260	GO:0016023
Chr01G002260	GO:0045454
Chr29G011590	GO:0016020
Chr29G011590	GO:0016023
Chr29G011590	GO:0045454
Chr07G005480	GO:0000394
Chr07G005480	GO:0005768
Chr07G005480	GO:0005794
Chr07G005480	GO:0005802
Chr07G005480	GO:0009086
Chr07G005480	GO:0009536
Chr24G004580	GO:0000394
Chr24G004580	GO:0005768
Chr24G004580	GO:0005794
Chr24G004580	GO:0005802
Chr24G004580	GO:0009086
Chr24G004580	GO:0009536
Chr24G003660	GO:0001510
Chr24G003660	GO:0004579
Chr24G003660	GO:0005730
Chr24G003660	GO:0005774
Chr24G003660	GO:0005794
Chr24G003660	GO:0005886
Chr24G003660	GO:0008250
Chr24G003660	GO:0009505
Chr24G003660	GO:0009506
Chr24G003660	GO:0009664
Chr24G003660	GO:0009826
Chr24G003660	GO:0016021
Chr24G003660	GO:0016023
Chr24G003660	GO:0018279
Chr24G003660	GO:0030244
Chr24G003660	GO:0042545
Chr24G003660	GO:0048193
Chr07G008110	GO:0003723
Chr07G008110	GO:0005730
Chr07G008110	GO:0006364
Chr07G008110	GO:0030529
Chr02G016280	GO:0005509
Chr02G016280	GO:0005513
Chr02G016280	GO:0005737
Chr02G016280	GO:0009414
Chr02G016280	GO:0016020
Chr02G016280	GO:0030007
Chr02G016280	GO:0042539
Chr09G003350	GO:0004364
Chr09G003350	GO:0006749
Chr09G003350	GO:0009507
Chr09G003350	GO:0009704
Chr09G003350	GO:0046686
Chr09G003350	GO:0048527
Chr09G003350	GO:0060416
Chr09G003350	GO:0080167
Chr21G007300	GO:0004364
Chr21G007300	GO:0006749
Chr21G007300	GO:0009507
Chr21G007300	GO:0009704
Chr21G007300	GO:0046686
Chr21G007300	GO:0048527
Chr21G007300	GO:0060416
Chr21G007300	GO:0080167
Chr31G006160	GO:0004364
Chr31G006160	GO:0006749
Chr31G006160	GO:0009507
Chr31G006160	GO:0009704
Chr31G006160	GO:0046686
Chr31G006160	GO:0048527
Chr31G006160	GO:0060416
Chr31G006160	GO:0080167
Chr12G003110	GO:0004722
Chr12G003110	GO:0005737
Chr12G003110	GO:0006470
Chr12G003110	GO:0008287
Chr12G003110	GO:0046872
Chr01G025450	GO:0003700
Chr01G025450	GO:0006355
Chr01G025450	GO:0008270
Chr01G025450	GO:0043565
Chr06G001870	GO:0005768
Chr06G001870	GO:0005794
Chr06G001870	GO:0005802
Chr06G001870	GO:0005886
Chr06G001870	GO:0008168
Chr06G001870	GO:0009735
Chr06G001870	GO:0010289
Chr06G001870	GO:0032259
Chr06G001870	GO:0048364
Chr06G001870	GO:0048367
Chr04G010810	GO:0005768
Chr04G010810	GO:0005794
Chr04G010810	GO:0005802
Chr04G010810	GO:0005886
Chr04G010810	GO:0008168
Chr04G010810	GO:0009735
Chr04G010810	GO:0010289
Chr04G010810	GO:0032259
Chr04G010810	GO:0048364
Chr04G010810	GO:0048367
Chr13G001380	GO:0003723
Chr13G001380	GO:0004672
Chr13G001380	GO:0005215
Chr13G001380	GO:0005524
Chr13G001380	GO:0005739
Chr13G001380	GO:0006468
Chr13G001380	GO:0006810
Chr13G001380	GO:0016787
Chr13G001380	GO:0030145
Chr15G013490	GO:0003677
Chr15G013490	GO:0003700
Chr15G013490	GO:0005634
Chr15G013490	GO:0006333
Chr15G013490	GO:0006355
Chr15G013490	GO:0016740
Chr21G011940	GO:0003677
Chr21G011940	GO:0003700
Chr21G011940	GO:0005634
Chr21G011940	GO:0006333
Chr21G011940	GO:0006355
Chr21G011940	GO:0016740
Chr0G031580	GO:0003677
Chr0G031580	GO:0003700
Chr0G031580	GO:0005634
Chr0G031580	GO:0006333
Chr0G031580	GO:0006355
Chr0G031580	GO:0016740
Chr11G009060	GO:0005524
Chr11G009060	GO:0017111
Chr23G002560	GO:0000166
Chr23G002560	GO:0005829
Chr23G002560	GO:0005834
Chr18G011380	GO:0000166
Chr18G011380	GO:0005829
Chr18G011380	GO:0005834
Chr14G013270	GO:0009642
Chr14G013270	GO:0010468
Chr14G013270	GO:0042646
Chr31G004980	GO:0009642
Chr31G004980	GO:0010468
Chr31G004980	GO:0042646
Chr07G007360	GO:0005887
Chr07G007360	GO:0007638
Chr07G007360	GO:0048528
Chr07G007360	GO:0070509
Chr13G002120	GO:0000166
Chr13G002120	GO:0005768
Chr13G002120	GO:0005802
Chr13G002120	GO:0005975
Chr13G002120	GO:0009225
Chr13G002120	GO:0050378
Chr13G002120	GO:0050662
Chr0G008420	GO:0016023
Chr10G022370	GO:0004674
Chr10G022370	GO:0005524
Chr10G022370	GO:0005634
Chr10G022370	GO:0006281
Chr10G022370	GO:0007004
Chr10G022370	GO:0007062
Chr10G022370	GO:0007129
Chr10G022370	GO:0007131
Chr10G022370	GO:0009506
Chr10G022370	GO:0009536
Chr10G022370	GO:0010044
Chr10G022370	GO:0010332
Chr10G022370	GO:0016310
Chr10G022370	GO:0032204
Chr10G022370	GO:0032504
Chr10G022370	GO:0042138
Chr10G022370	GO:0043247
Chr10G022370	GO:0045132
Chr15G014780	GO:0005506
Chr15G014780	GO:0005634
Chr15G014780	GO:0005737
Chr15G014780	GO:0010309
Chr15G014780	GO:0019509
Chr15G014780	GO:0055114
Chr22G016650	GO:0003676
Chr22G016650	GO:0005515
Chr22G016650	GO:0006259
Chr22G016650	GO:0046872
Chr12G006530	GO:0004091
Chr12G006530	GO:0006629
Chr12G006530	GO:0016023
Chr25G009930	GO:0003677
Chr25G009930	GO:0005634
Chr25G009930	GO:0006355
Chr14G006500	GO:0016740
Chr0G017890	GO:0000166
Chr0G017890	GO:0003677
Chr0G017890	GO:0006259
Chr0G017890	GO:0006325
Chr0G017890	GO:0043229
Chr0G017890	GO:0043412
Chr0G017890	GO:0046872
Chr26G003950	GO:0000166
Chr26G003950	GO:0004672
Chr26G003950	GO:0005739
Chr26G003950	GO:0016023
Chr26G003950	GO:0016310
Chr26G003950	GO:0043167
Chr11G013820	GO:0000166
Chr11G013820	GO:0004672
Chr11G013820	GO:0005739
Chr11G013820	GO:0016023
Chr11G013820	GO:0016310
Chr11G013820	GO:0043167
Chr01G025620	GO:0044464
Chr15G019980	GO:0044464
Chr09G013600	GO:0016021
Chr09G013600	GO:0022891
Chr09G013600	GO:0055085
Chr04G020570	GO:0005507
Chr04G020570	GO:0010228
Chr04G020570	GO:0016023
Chr04G020570	GO:0046274
Chr04G020570	GO:0046688
Chr04G020570	GO:0048046
Chr04G020570	GO:0052716
Chr04G020570	GO:0055114
Chr23G004410	GO:0005739
Chr23G004410	GO:0050897
Chr23G004410	GO:1900864
Chr12G010950	GO:0009081
Chr12G010950	GO:0052654
Chr12G010950	GO:0052655
Chr12G010950	GO:0052656
Chr07G029920	GO:0009081
Chr07G029920	GO:0052654
Chr07G029920	GO:0052655
Chr07G029920	GO:0052656
Chr11G023540	GO:0004252
Chr11G023540	GO:0006364
Chr11G023540	GO:0006508
Chr11G023540	GO:0009534
Chr11G023540	GO:0009840
Chr11G023540	GO:0009902
Chr11G023540	GO:0009941
Chr11G023540	GO:0010027
Chr11G023540	GO:0010207
Chr11G023540	GO:0010287
Chr11G023540	GO:0035304
Chr11G023540	GO:0042793
Chr11G023540	GO:0045893
Chr25G017170	GO:0005506
Chr25G017170	GO:0009055
Chr25G017170	GO:0016020
Chr25G017170	GO:0016102
Chr25G017170	GO:0020037
Chr25G017170	GO:0036201
Chr25G017170	GO:0055114
Chr14G011630	GO:0005622
Chr14G011630	GO:0006886
Chr07G029170	GO:0003993
Chr07G029170	GO:0009505
Chr07G029170	GO:0016023
Chr07G029170	GO:0016036
Chr07G029170	GO:0046872
Chr04G002480	GO:0000822
Chr04G002480	GO:0009734
Chr12G037080	GO:0004497
Chr12G037080	GO:0005506
Chr12G037080	GO:0009055
Chr12G037080	GO:0016705
Chr12G037080	GO:0020037
Chr12G037080	GO:0055114
Chr09G010660	GO:0016020
Chr09G010660	GO:0016787
Chr09G010660	GO:0043167
Chr02G009730	GO:0003824
Chr02G009730	GO:0005992
Chr0G005280	GO:0006950
Chr0G005280	GO:0009628
Chr13G006440	GO:0002943
Chr13G006440	GO:0004675
Chr13G006440	GO:0005524
Chr13G006440	GO:0005739
Chr13G006440	GO:0005886
Chr13G006440	GO:0006468
Chr13G006440	GO:0006808
Chr13G006440	GO:0007178
Chr13G006440	GO:0009751
Chr13G006440	GO:0016023
Chr13G006440	GO:0017150
Chr13G006440	GO:0030246
Chr13G006440	GO:0050660
Chr13G006440	GO:0055114
Chr28G001270	GO:0097159
Chr28G001270	GO:1901363
Chr05G003990	GO:0005515
Chr05G003990	GO:0005525
Chr05G003990	GO:0005634
Chr05G003990	GO:0005737
Chr05G003990	GO:0009733
Chr05G003990	GO:0009739
Chr05G003990	GO:0009911
Chr05G003990	GO:0045841
Chr05G003990	GO:0072686
Chr05G003990	GO:2000280
Chr30G006870	GO:0000156
Chr30G006870	GO:0000160
Chr30G006870	GO:0005634
Chr30G006870	GO:0005739
Chr30G006870	GO:0006355
Chr30G006870	GO:0007623
Chr30G006870	GO:0009735
Chr30G006870	GO:0010114
Chr30G006870	GO:0035556
Chr30G012290	GO:0000156
Chr30G012290	GO:0000160
Chr30G012290	GO:0005634
Chr30G012290	GO:0005739
Chr30G012290	GO:0006355
Chr30G012290	GO:0007623
Chr30G012290	GO:0009735
Chr30G012290	GO:0010114
Chr30G012290	GO:0035556
Chr16G004220	GO:0016020
Chr28G003000	GO:0007049
Chr28G003000	GO:0043229
Chr26G014920	GO:0004553
Chr26G014920	GO:0005618
Chr26G014920	GO:0006073
Chr26G014920	GO:0016023
Chr26G014920	GO:0016762
Chr26G014920	GO:0048046
Chr07G028280	GO:0008080
Chr07G028280	GO:0009640
Chr07G028280	GO:0009723
Chr07G028280	GO:0009734
Chr07G028280	GO:0009826
Chr11G009500	GO:0003743
Chr11G009500	GO:0006413
Chr11G009500	GO:0016779
Chr24G003970	GO:0003743
Chr24G003970	GO:0006413
Chr24G003970	GO:0016779
Chr07G000190	GO:0003924
Chr07G000190	GO:0005047
Chr07G000190	GO:0005525
Chr07G000190	GO:0005785
Chr07G000190	GO:0005786
Chr07G000190	GO:0006184
Chr07G000190	GO:0006614
Chr07G000190	GO:0006623
Chr07G000190	GO:0006944
Chr07G000190	GO:0016706
Chr07G000190	GO:0048193
Chr07G000190	GO:0055114
Chr02G032140	GO:0005524
Chr02G032140	GO:0005829
Chr02G032140	GO:0006094
Chr02G032140	GO:0006096
Chr02G032140	GO:0006457
Chr02G032140	GO:0009651
Chr02G032140	GO:0009664
Chr02G032140	GO:0042545
Chr02G032140	GO:0046686
Chr02G032140	GO:0051082
Chr0G031120	GO:0005739
Chr0G031120	GO:0008152
Chr0G031120	GO:0016021
Chr0G031120	GO:0016871
Chr31G000130	GO:0005739
Chr31G000130	GO:0008152
Chr31G000130	GO:0016021
Chr31G000130	GO:0016871
Chr21G000870	GO:0000187
Chr21G000870	GO:0002237
Chr21G000870	GO:0004674
Chr21G000870	GO:0004708
Chr21G000870	GO:0005524
Chr21G000870	GO:0005737
Chr21G000870	GO:0005886
Chr21G000870	GO:0009414
Chr21G000870	GO:0009611
Chr21G000870	GO:0009631
Chr21G000870	GO:0009651
Chr21G000870	GO:0009814
Chr21G000870	GO:0042542
Chr21G000870	GO:0042742
Chr0G024670	GO:0004579
Chr0G024670	GO:0005739
Chr0G024670	GO:0005774
Chr0G024670	GO:0005794
Chr0G024670	GO:0005886
Chr0G024670	GO:0006364
Chr0G024670	GO:0008250
Chr0G024670	GO:0009409
Chr0G024670	GO:0009505
Chr0G024670	GO:0009506
Chr0G024670	GO:0016021
Chr0G024670	GO:0016023
Chr0G024670	GO:0018279
Chr0G024670	GO:0030244
Chr01G007690	GO:0000166
Chr01G007690	GO:0005739
Chr01G007690	GO:0006261
Chr01G007690	GO:0051301
Chr01G007690	GO:0080008
Chr19G012840	GO:0001510
Chr19G012840	GO:0003677
Chr19G012840	GO:0003887
Chr19G012840	GO:0005524
Chr19G012840	GO:0005663
Chr19G012840	GO:0005730
Chr19G012840	GO:0006200
Chr19G012840	GO:0006260
Chr19G012840	GO:0009220
Chr19G012840	GO:0009793
Chr19G012840	GO:0009909
Chr19G012840	GO:0016570
Chr19G012840	GO:0016887
Chr19G012840	GO:0048449
Chr11G003150	GO:0003677
Chr11G003150	GO:0003700
Chr11G003150	GO:0005634
Chr11G003150	GO:0006355
Chr01G008640	GO:0005634
Chr01G008640	GO:0009536
Chr01G008640	GO:0009816
Chr01G008640	GO:0009817
Chr07G021740	GO:0000287
Chr07G021740	GO:0008897
Chr07G021740	GO:0009059
Chr04G023450	GO:0000287
Chr04G023450	GO:0008897
Chr04G023450	GO:0009059
Chr01G019670	GO:0006635
Chr01G019670	GO:0009755
Chr09G022750	GO:0000165
Chr09G022750	GO:0005524
Chr09G022750	GO:0006098
Chr09G022750	GO:0006364
Chr09G022750	GO:0006612
Chr09G022750	GO:0008974
Chr09G022750	GO:0009409
Chr09G022750	GO:0009535
Chr09G022750	GO:0009570
Chr09G022750	GO:0009595
Chr09G022750	GO:0009637
Chr09G022750	GO:0009697
Chr09G022750	GO:0009773
Chr09G022750	GO:0009862
Chr09G022750	GO:0009867
Chr09G022750	GO:0009902
Chr09G022750	GO:0009941
Chr09G022750	GO:0010103
Chr09G022750	GO:0010114
Chr09G022750	GO:0010200
Chr09G022750	GO:0010207
Chr09G022750	GO:0010218
Chr09G022750	GO:0010310
Chr09G022750	GO:0010319
Chr09G022750	GO:0010363
Chr09G022750	GO:0016310
Chr09G022750	GO:0019253
Chr09G022750	GO:0019344
Chr09G022750	GO:0031348
Chr09G022750	GO:0035304
Chr09G022750	GO:0042742
Chr09G022750	GO:0043900
Chr09G022750	GO:0048046
Chr09G022750	GO:0050832
Chr18G008990	GO:0000165
Chr18G008990	GO:0005524
Chr18G008990	GO:0006098
Chr18G008990	GO:0006364
Chr18G008990	GO:0006612
Chr18G008990	GO:0008974
Chr18G008990	GO:0009409
Chr18G008990	GO:0009535
Chr18G008990	GO:0009570
Chr18G008990	GO:0009595
Chr18G008990	GO:0009637
Chr18G008990	GO:0009697
Chr18G008990	GO:0009773
Chr18G008990	GO:0009862
Chr18G008990	GO:0009867
Chr18G008990	GO:0009902
Chr18G008990	GO:0009941
Chr18G008990	GO:0010103
Chr18G008990	GO:0010114
Chr18G008990	GO:0010200
Chr18G008990	GO:0010207
Chr18G008990	GO:0010218
Chr18G008990	GO:0010310
Chr18G008990	GO:0010319
Chr18G008990	GO:0010363
Chr18G008990	GO:0016310
Chr18G008990	GO:0019253
Chr18G008990	GO:0019344
Chr18G008990	GO:0031348
Chr18G008990	GO:0035304
Chr18G008990	GO:0042742
Chr18G008990	GO:0043900
Chr18G008990	GO:0048046
Chr18G008990	GO:0050832
Chr12G007160	GO:0005739
Chr12G007160	GO:0016020
Chr08G015640	GO:0003735
Chr08G015640	GO:0005739
Chr08G015640	GO:0005840
Chr08G015640	GO:0006412
Chr08G015640	GO:0019843
Chr11G002650	GO:0003677
Chr11G002650	GO:0003682
Chr11G002650	GO:0009651
Chr11G002650	GO:0009723
Chr11G002650	GO:0009733
Chr11G002650	GO:0009737
Chr11G002650	GO:0009739
Chr11G002650	GO:0009751
Chr11G002650	GO:0009753
Chr11G002650	GO:0046686
Chr15G018490	GO:0050794
Chr27G006590	GO:0005622
Chr27G006590	GO:0007165
Chr10G005330	GO:0010264
Chr11G022440	GO:0010264
Chr22G015950	GO:0005488
Chr22G015950	GO:0006351
Chr07G004480	GO:0000278
Chr07G004480	GO:0005654
Chr07G004480	GO:0005730
Chr07G004480	GO:0005737
Chr07G004480	GO:0006396
Chr26G011770	GO:0009536
Chr26G011770	GO:0030001
Chr26G011770	GO:0046872
Chr07G007870	GO:0009536
Chr07G007870	GO:0030001
Chr07G007870	GO:0046872
Chr20G009560	GO:0009536
Chr20G009560	GO:0030001
Chr20G009560	GO:0046872
Chr09G026230	GO:0009536
Chr09G026230	GO:0030001
Chr09G026230	GO:0046872
Chr04G030270	GO:0004553
Chr04G030270	GO:0005975
Chr04G030270	GO:0016023
Chr04G030270	GO:0046658
